Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,total_value,is_returned,Age_Group,return_risk_score
ORD00003101,PROD00003101,USER00003101,24-09-23,,Electronics,412.51,1,,Not Returned,,68,Male,Other,Gift Card,Standard,4.43,412.51,0,65+,0.44909936801361766
ORD00003102,PROD00003102,USER00003102,22-11-23,13-06-24,Clothing,424.32,1,Changed mind,Returned,204.0,66,Female,Other,Credit Card,Next-Day,12.04,424.32,1,65+,0.44009606022515085
ORD00003103,PROD00003103,USER00003103,23-02-24,,Toys,185.25,1,,Not Returned,,46,Male,Other,Credit Card,Standard,7.35,185.25,0,46–55,0.3721792782497579
ORD00003104,PROD00003104,USER00003104,30-03-23,,Books,329.6,4,,Not Returned,,29,Male,Other,PayPal,Express,17.34,1318.4,0,26–35,0.46756851517945547
ORD00003105,PROD00003105,USER00003105,22-01-24,,Home,49.43,5,,Not Returned,,70,Male,Other,PayPal,Express,32.98,247.15,0,65+,0.41559646709870035
ORD00003106,PROD00003106,USER00003106,17-12-24,11-04-23,Home,47.29,2,Not as described,Returned,-616.0,28,Male,Other,Debit Card,Standard,18.85,94.58,1,26–35,0.6212704955371471
ORD00003107,PROD00003107,USER00003107,05-08-23,04-09-24,Toys,420.99,3,Not as described,Returned,396.0,50,Male,Other,Gift Card,Standard,48.16,1262.97,1,46–55,0.4820123913099448
ORD00003108,PROD00003108,USER00003108,20-06-23,,Home,267.0,1,,Not Returned,,29,Female,Other,PayPal,Express,39.75,267.0,0,26–35,0.48173488433344347
ORD00003109,PROD00003109,USER00003109,12-06-23,03-07-24,Home,40.1,5,Wrong item,Returned,387.0,64,Female,Other,PayPal,Express,21.99,200.5,1,56–65,0.4787451499431546
ORD00003110,PROD00003110,USER00003110,01-09-23,03-03-24,Home,232.39,3,Defective,Returned,184.0,37,Male,City81,Credit Card,Standard,22.73,697.17,1,36–45,0.4896242019263259
ORD00003111,PROD00003111,USER00003111,10-06-24,,Toys,359.53,4,,Not Returned,,48,Male,Other,Credit Card,Standard,26.83,1438.12,0,46–55,0.42330850573499357
ORD00003112,PROD00003112,USER00003112,27-11-23,,Home,7.05,2,,Not Returned,,66,Female,Other,PayPal,Standard,15.96,14.1,0,65+,0.45098784805267444
ORD00003113,PROD00003113,USER00003113,12-09-24,27-08-23,Electronics,315.53,2,Wrong item,Returned,-382.0,39,Male,Other,Debit Card,Express,13.34,631.06,1,36–45,0.48680915800836405
ORD00003114,PROD00003114,USER00003114,16-03-24,,Toys,355.22,5,,Not Returned,,43,Female,City81,PayPal,Standard,20.19,1776.1000000000001,0,36–45,0.492004104082721
ORD00003115,PROD00003115,USER00003115,30-05-24,11-06-23,Clothing,87.87,4,Not as described,Returned,-354.0,58,Female,Other,PayPal,Standard,5.8,351.48,1,56–65,0.4266311220058287
ORD00003116,PROD00003116,USER00003116,01-07-23,12-04-24,Toys,244.05,1,Defective,Returned,286.0,48,Female,Other,Gift Card,Standard,43.81,244.05,1,46–55,0.5064624964175123
ORD00003117,PROD00003117,USER00003117,09-06-24,25-08-23,Toys,156.34,3,Wrong item,Returned,-289.0,64,Female,Other,Debit Card,Express,18.17,469.02,1,56–65,0.3966665061874412
ORD00003118,PROD00003118,USER00003118,21-12-24,,Books,403.77,1,,Not Returned,,36,Male,City1,Gift Card,Express,43.75,403.77,0,36–45,0.521257700487543
ORD00003119,PROD00003119,USER00003119,28-03-24,,Electronics,74.64,5,,Not Returned,,44,Male,Other,Debit Card,Next-Day,19.87,373.2,0,36–45,0.6177323917188845
ORD00003120,PROD00003120,USER00003120,20-02-24,09-01-23,Clothing,56.83,1,Wrong item,Returned,-407.0,57,Female,Other,Debit Card,Next-Day,24.97,56.83,1,56–65,0.5076869963166479
ORD00003121,PROD00003121,USER00003121,08-10-24,02-01-24,Home,471.31,3,Wrong item,Returned,-280.0,18,Female,Other,Credit Card,Express,40.97,1413.93,1,,0.6343365954053835
ORD00003122,PROD00003122,USER00003122,18-08-24,,Electronics,151.09,1,,Not Returned,,42,Male,City81,Credit Card,Next-Day,29.13,151.09,0,36–45,0.5235908504712223
ORD00003123,PROD00003123,USER00003123,07-02-24,01-02-23,Electronics,214.57,1,Not as described,Returned,-371.0,69,Female,Other,PayPal,Next-Day,35.34,214.57,1,65+,0.5044474259564262
ORD00003124,PROD00003124,USER00003124,18-01-24,,Toys,55.87,1,,Not Returned,,56,Female,Other,PayPal,Next-Day,25.77,55.87,0,56–65,0.5036285519430992
ORD00003125,PROD00003125,USER00003125,15-10-24,03-01-24,Home,430.76,2,Defective,Returned,-286.0,68,Male,Other,Credit Card,Express,42.55,861.52,1,65+,0.456003932256659
ORD00003126,PROD00003126,USER00003126,22-02-24,06-07-24,Home,67.58,4,Wrong item,Returned,135.0,45,Female,Other,PayPal,Next-Day,35.35,270.32,1,36–45,0.5213018016115646
ORD00003127,PROD00003127,USER00003127,03-12-24,,Home,448.39,5,,Not Returned,,29,Male,Other,Gift Card,Next-Day,46.16,2241.95,0,26–35,0.5230620036677598
ORD00003128,PROD00003128,USER00003128,11-09-23,03-08-23,Books,225.97,5,Not as described,Returned,-39.0,32,Male,Other,Credit Card,Standard,48.77,1129.85,1,26–35,0.5304082058500664
ORD00003129,PROD00003129,USER00003129,16-09-23,,Home,207.3,3,,Not Returned,,57,Female,Other,PayPal,Express,2.59,621.9000000000001,0,56–65,0.5000249702992356
ORD00003130,PROD00003130,USER00003130,18-02-24,26-01-24,Clothing,76.05,4,Wrong item,Returned,-23.0,28,Male,Other,PayPal,Standard,36.01,304.2,1,26–35,0.454546608811118
ORD00003131,PROD00003131,USER00003131,22-05-24,,Clothing,370.92,4,,Not Returned,,33,Female,Other,Gift Card,Next-Day,45.99,1483.68,0,26–35,0.5752996117246301
ORD00003132,PROD00003132,USER00003132,19-07-23,,Home,79.19,2,,Not Returned,,65,Male,Other,Gift Card,Express,2.86,158.38,0,56–65,0.48037272931800934
ORD00003133,PROD00003133,USER00003133,16-01-23,04-04-24,Electronics,229.58,2,Wrong item,Returned,444.0,59,Female,City36,Debit Card,Express,4.42,459.16,1,56–65,0.4142287088352357
ORD00003134,PROD00003134,USER00003134,23-04-23,,Home,46.26,1,,Not Returned,,70,Male,Other,Gift Card,Express,15.75,46.26,0,65+,0.447985317909767
ORD00003135,PROD00003135,USER00003135,13-03-23,30-05-23,Books,395.81,5,Not as described,Returned,78.0,18,Male,Other,Debit Card,Next-Day,5.97,1979.05,1,,0.46002869025663395
ORD00003136,PROD00003136,USER00003136,10-06-23,27-08-23,Clothing,262.1,2,Changed mind,Returned,78.0,24,Male,Other,Gift Card,Express,14.09,524.2,1,18–25,0.5679457169389303
ORD00003137,PROD00003137,USER00003137,12-05-24,,Electronics,305.49,2,,Not Returned,,47,Female,Other,Debit Card,Next-Day,32.81,610.98,0,46–55,0.48438362912333127
ORD00003138,PROD00003138,USER00003138,27-10-23,,Electronics,186.47,2,,Not Returned,,27,Female,Other,Gift Card,Standard,11.86,372.94,0,26–35,0.4631353702275506
ORD00003139,PROD00003139,USER00003139,05-07-23,15-10-23,Electronics,457.92,4,Wrong item,Returned,102.0,28,Female,Other,Gift Card,Next-Day,12.83,1831.68,1,26–35,0.5074264668331734
ORD00003140,PROD00003140,USER00003140,12-07-23,,Books,413.1,2,,Not Returned,,50,Male,Other,Debit Card,Next-Day,43.76,826.2,0,46–55,0.5411775139676069
ORD00003141,PROD00003141,USER00003141,25-08-23,27-04-24,Books,292.89,5,Not as described,Returned,246.0,59,Female,City22,Debit Card,Standard,37.65,1464.4499999999998,1,56–65,0.46051971356893956
ORD00003142,PROD00003142,USER00003142,20-11-24,26-03-24,Clothing,496.23,3,Wrong item,Returned,-239.0,29,Male,Other,PayPal,Standard,49.69,1488.69,1,26–35,0.44172197966752186
ORD00003143,PROD00003143,USER00003143,05-08-23,17-03-24,Electronics,106.75,5,Not as described,Returned,225.0,33,Male,Other,Debit Card,Standard,22.74,533.75,1,26–35,0.6122299457568905
ORD00003144,PROD00003144,USER00003144,24-05-24,12-12-24,Clothing,194.65,4,Defective,Returned,202.0,33,Female,Other,PayPal,Express,27.54,778.6,1,26–35,0.5332073010978932
ORD00003145,PROD00003145,USER00003145,12-06-23,,Electronics,75.38,3,,Not Returned,,62,Male,Other,PayPal,Next-Day,14.67,226.14,0,56–65,0.4463072852139285
ORD00003146,PROD00003146,USER00003146,16-11-23,,Electronics,223.87,1,,Not Returned,,42,Male,Other,PayPal,Next-Day,12.87,223.87,0,36–45,0.4471673142680275
ORD00003147,PROD00003147,USER00003147,25-05-24,,Home,11.85,4,,Not Returned,,37,Female,Other,PayPal,Next-Day,36.1,47.4,0,36–45,0.5422010936379161
ORD00003148,PROD00003148,USER00003148,08-09-23,28-10-24,Clothing,327.87,3,Changed mind,Returned,416.0,39,Male,Other,Credit Card,Express,32.8,983.61,1,36–45,0.5827065504578443
ORD00003149,PROD00003149,USER00003149,02-07-24,29-10-23,Clothing,235.97,4,Not as described,Returned,-247.0,60,Female,Other,Gift Card,Express,44.94,943.88,1,56–65,0.6694836977394677
ORD00003150,PROD00003150,USER00003150,06-12-23,,Books,23.32,3,,Not Returned,,51,Male,Other,Debit Card,Express,15.37,69.96000000000001,0,46–55,0.45008127434627165
ORD00003151,PROD00003151,USER00003151,03-03-24,,Toys,385.06,5,,Not Returned,,55,Female,Other,Credit Card,Next-Day,10.31,1925.3,0,46–55,0.5592675220038879
ORD00003152,PROD00003152,USER00003152,14-07-23,27-10-24,Toys,22.98,3,Not as described,Returned,471.0,18,Female,Other,Debit Card,Express,47.91,68.94,1,,0.5488656605935711
ORD00003153,PROD00003153,USER00003153,15-05-24,,Electronics,96.0,4,,Not Returned,,23,Male,Other,PayPal,Next-Day,48.65,384.0,0,18–25,0.5630028325792837
ORD00003154,PROD00003154,USER00003154,04-04-24,04-02-24,Clothing,453.48,4,Wrong item,Returned,-60.0,49,Female,City86,Credit Card,Next-Day,39.18,1813.92,1,46–55,0.5545700332149285
ORD00003155,PROD00003155,USER00003155,21-11-23,,Toys,491.26,3,,Not Returned,,20,Female,City86,Credit Card,Express,34.08,1473.78,0,18–25,0.5323765329205434
ORD00003156,PROD00003156,USER00003156,27-04-23,26-10-23,Books,282.74,1,Defective,Returned,182.0,38,Male,Other,PayPal,Standard,49.66,282.74,1,36–45,0.5764773658369178
ORD00003157,PROD00003157,USER00003157,08-03-23,,Books,358.35,1,,Not Returned,,62,Male,City86,Debit Card,Express,49.89,358.35,0,56–65,0.5376047688871095
ORD00003158,PROD00003158,USER00003158,29-11-23,29-08-23,Home,287.44,2,Not as described,Returned,-92.0,39,Male,Other,PayPal,Standard,21.78,574.88,1,36–45,0.5648660132926244
ORD00003159,PROD00003159,USER00003159,16-06-24,,Toys,198.6,1,,Not Returned,,45,Female,Other,PayPal,Express,26.06,198.6,0,36–45,0.494202311995419
ORD00003160,PROD00003160,USER00003160,16-11-24,19-01-24,Electronics,185.62,5,Defective,Returned,-302.0,60,Female,Other,Gift Card,Next-Day,49.41,928.1,1,56–65,0.6678056180798404
ORD00003161,PROD00003161,USER00003161,26-08-24,30-10-24,Home,381.27,4,Defective,Returned,65.0,63,Female,Other,PayPal,Next-Day,48.04,1525.08,1,56–65,0.6430818916731582
ORD00003162,PROD00003162,USER00003162,26-07-23,04-03-23,Books,88.62,3,Wrong item,Returned,-144.0,65,Female,Other,Gift Card,Standard,10.56,265.86,1,56–65,0.49470514251639697
ORD00003163,PROD00003163,USER00003163,18-09-24,31-12-23,Electronics,317.13,3,Wrong item,Returned,-262.0,25,Male,Other,Gift Card,Express,46.35,951.39,1,18–25,0.5373461619514721
ORD00003164,PROD00003164,USER00003164,28-11-24,01-10-23,Electronics,25.93,4,Changed mind,Returned,-424.0,21,Female,Other,Debit Card,Express,43.49,103.72,1,18–25,0.5548181275373182
ORD00003165,PROD00003165,USER00003165,27-02-23,25-02-24,Books,112.03,4,Wrong item,Returned,363.0,48,Male,Other,PayPal,Express,6.79,448.12,1,46–55,0.5322237152311818
ORD00003166,PROD00003166,USER00003166,19-12-24,,Books,340.82,3,,Not Returned,,55,Male,Other,PayPal,Next-Day,27.6,1022.46,0,46–55,0.39372878858961874
ORD00003167,PROD00003167,USER00003167,20-07-23,,Clothing,158.69,2,,Not Returned,,29,Male,Other,Gift Card,Standard,12.29,317.38,0,26–35,0.5531836256467096
ORD00003168,PROD00003168,USER00003168,03-02-24,06-04-24,Books,391.13,3,Changed mind,Returned,63.0,68,Male,Other,PayPal,Next-Day,36.87,1173.3899999999999,1,65+,0.4090034456089645
ORD00003169,PROD00003169,USER00003169,06-05-24,,Books,303.13,4,,Not Returned,,57,Male,Other,Debit Card,Express,10.13,1212.52,0,56–65,0.4979257486378211
ORD00003170,PROD00003170,USER00003170,23-06-23,,Electronics,168.57,4,,Not Returned,,70,Female,Other,Credit Card,Standard,2.6,674.28,0,65+,0.4373488700474448
ORD00003171,PROD00003171,USER00003171,21-04-24,07-11-24,Clothing,10.95,4,Not as described,Returned,200.0,39,Male,Other,Debit Card,Standard,17.04,43.8,1,36–45,0.47555427077501056
ORD00003172,PROD00003172,USER00003172,25-10-23,,Electronics,274.22,5,,Not Returned,,62,Male,Other,PayPal,Next-Day,43.41,1371.1000000000001,0,56–65,0.546383528330749
ORD00003173,PROD00003173,USER00003173,14-12-23,,Books,71.21,2,,Not Returned,,48,Male,Other,Gift Card,Next-Day,14.0,142.42,0,46–55,0.5459490766845607
ORD00003174,PROD00003174,USER00003174,29-07-23,10-05-24,Clothing,179.91,5,Defective,Returned,286.0,53,Male,Other,Gift Card,Express,45.37,899.55,1,46–55,0.558322551393415
ORD00003175,PROD00003175,USER00003175,26-08-24,,Electronics,419.72,2,,Not Returned,,63,Female,Other,Gift Card,Next-Day,34.19,839.44,0,56–65,0.44632137289969676
ORD00003176,PROD00003176,USER00003176,23-05-24,22-01-23,Books,326.71,1,Defective,Returned,-487.0,52,Male,Other,Debit Card,Next-Day,8.93,326.71,1,46–55,0.46810104186932966
ORD00003177,PROD00003177,USER00003177,19-09-24,19-04-23,Toys,451.33,3,Changed mind,Returned,-519.0,37,Male,Other,Debit Card,Next-Day,16.95,1353.99,1,36–45,0.4550986537328484
ORD00003178,PROD00003178,USER00003178,22-01-23,,Books,86.56,5,,Not Returned,,55,Female,Other,PayPal,Express,37.16,432.8,0,46–55,0.4902357445548219
ORD00003179,PROD00003179,USER00003179,29-08-24,27-03-24,Books,68.68,1,Changed mind,Returned,-155.0,24,Female,Other,PayPal,Express,17.57,68.68,1,18–25,0.4537285272531402
ORD00003180,PROD00003180,USER00003180,28-01-23,11-05-23,Toys,432.97,2,Changed mind,Returned,103.0,21,Female,City3,Gift Card,Next-Day,32.03,865.94,1,18–25,0.482689690864356
ORD00003181,PROD00003181,USER00003181,03-05-24,,Clothing,398.24,5,,Not Returned,,57,Female,Other,Credit Card,Express,4.66,1991.2,0,56–65,0.4874491902527071
ORD00003182,PROD00003182,USER00003182,02-09-24,,Clothing,139.17,2,,Not Returned,,37,Male,Other,Gift Card,Standard,16.9,278.34,0,36–45,0.45753600947004097
ORD00003183,PROD00003183,USER00003183,19-10-24,,Clothing,81.14,2,,Not Returned,,30,Male,Other,PayPal,Express,25.62,162.28,0,26–35,0.6530628544235829
ORD00003184,PROD00003184,USER00003184,29-01-23,,Toys,399.67,5,,Not Returned,,39,Female,Other,Debit Card,Standard,38.08,1998.3500000000001,0,36–45,0.5983750102437487
ORD00003185,PROD00003185,USER00003185,21-08-24,,Toys,377.86,3,,Not Returned,,54,Male,Other,Gift Card,Next-Day,41.34,1133.58,0,46–55,0.5803108142633779
ORD00003186,PROD00003186,USER00003186,19-12-23,,Electronics,465.34,1,,Not Returned,,30,Male,Other,Debit Card,Express,38.46,465.34,0,26–35,0.518116692339843
ORD00003187,PROD00003187,USER00003187,08-11-24,,Home,214.54,3,,Not Returned,,31,Female,Other,Debit Card,Express,8.35,643.62,0,26–35,0.5118769585825621
ORD00003188,PROD00003188,USER00003188,02-02-24,,Home,182.24,1,,Not Returned,,40,Male,Other,Credit Card,Next-Day,39.09,182.24,0,36–45,0.4749399145276332
ORD00003189,PROD00003189,USER00003189,21-01-23,29-10-23,Toys,171.15,3,Wrong item,Returned,281.0,43,Female,Other,Credit Card,Express,32.21,513.45,1,36–45,0.521340767592684
ORD00003190,PROD00003190,USER00003190,29-04-24,,Books,217.56,2,,Not Returned,,56,Female,Other,Debit Card,Express,18.15,435.12,0,56–65,0.4658616301452628
ORD00003191,PROD00003191,USER00003191,01-04-23,04-06-23,Electronics,328.51,5,Not as described,Returned,64.0,44,Female,Other,Credit Card,Next-Day,8.97,1642.55,1,36–45,0.49569621007439935
ORD00003192,PROD00003192,USER00003192,27-05-23,,Toys,169.4,2,,Not Returned,,69,Male,Other,Credit Card,Express,46.77,338.8,0,65+,0.43961846280802114
ORD00003193,PROD00003193,USER00003193,23-05-23,,Home,490.08,2,,Not Returned,,65,Female,Other,Credit Card,Next-Day,14.65,980.16,0,56–65,0.4419333653526386
ORD00003194,PROD00003194,USER00003194,19-02-24,,Home,374.27,2,,Not Returned,,18,Male,Other,Credit Card,Standard,36.71,748.54,0,,0.47290937401034705
ORD00003195,PROD00003195,USER00003195,04-08-24,18-06-23,Electronics,163.26,1,Not as described,Returned,-413.0,55,Female,Other,Credit Card,Express,10.19,163.26,1,46–55,0.477361376509939
ORD00003196,PROD00003196,USER00003196,31-10-24,07-05-23,Home,178.99,4,Wrong item,Returned,-543.0,68,Female,City28,PayPal,Standard,5.16,715.96,1,65+,0.451357093964411
ORD00003197,PROD00003197,USER00003197,03-04-23,,Electronics,242.54,4,,Not Returned,,65,Female,Other,Debit Card,Standard,17.19,970.16,0,56–65,0.5058875202954676
ORD00003198,PROD00003198,USER00003198,05-02-23,,Books,42.92,4,,Not Returned,,37,Male,Other,Gift Card,Standard,23.73,171.68,0,36–45,0.5877691826922413
ORD00003199,PROD00003199,USER00003199,12-04-23,03-03-23,Clothing,290.55,1,Wrong item,Returned,-40.0,57,Male,Other,Credit Card,Standard,49.76,290.55,1,56–65,0.4618878606889815
ORD00003200,PROD00003200,USER00003200,20-01-23,09-06-23,Electronics,350.14,4,Not as described,Returned,140.0,55,Male,Other,Credit Card,Standard,2.86,1400.56,1,46–55,0.4291605625788684
ORD00003201,PROD00003201,USER00003201,29-02-24,26-07-24,Toys,129.37,3,Wrong item,Returned,148.0,60,Female,Other,Debit Card,Next-Day,3.1,388.11,1,56–65,0.5101003104417945
ORD00003202,PROD00003202,USER00003202,02-07-23,07-09-24,Clothing,111.71,3,Changed mind,Returned,433.0,69,Female,Other,Debit Card,Next-Day,0.46,335.13,1,65+,0.5054437253153355
ORD00003203,PROD00003203,USER00003203,13-02-24,,Electronics,232.53,2,,Not Returned,,67,Female,Other,Debit Card,Standard,19.85,465.06,0,65+,0.4679883651087515
ORD00003204,PROD00003204,USER00003204,20-02-24,,Clothing,398.33,1,,Not Returned,,45,Male,Other,Gift Card,Next-Day,47.05,398.33,0,36–45,0.5381926984783476
ORD00003205,PROD00003205,USER00003205,14-07-24,26-10-24,Electronics,439.45,2,Defective,Returned,104.0,27,Female,Other,Credit Card,Next-Day,18.45,878.9,1,26–35,0.5549517485272846
ORD00003206,PROD00003206,USER00003206,24-10-24,30-03-23,Clothing,353.86,1,Wrong item,Returned,-574.0,18,Female,Other,Debit Card,Express,7.14,353.86,1,,0.47128736890285583
ORD00003207,PROD00003207,USER00003207,29-01-23,13-12-23,Electronics,73.43,5,Wrong item,Returned,318.0,44,Male,Other,Credit Card,Standard,32.04,367.15000000000003,1,36–45,0.42653482124757447
ORD00003208,PROD00003208,USER00003208,13-07-24,21-05-24,Books,365.97,2,Changed mind,Returned,-53.0,59,Female,Other,PayPal,Next-Day,19.98,731.94,1,56–65,0.41658153621782595
ORD00003209,PROD00003209,USER00003209,08-08-24,,Clothing,194.41,4,,Not Returned,,66,Male,Other,Credit Card,Next-Day,28.54,777.64,0,65+,0.5321706488888498
ORD00003210,PROD00003210,USER00003210,18-05-23,,Clothing,276.55,4,,Not Returned,,53,Female,Other,Credit Card,Next-Day,9.42,1106.2,0,46–55,0.48715543628617625
ORD00003211,PROD00003211,USER00003211,02-02-23,20-12-23,Toys,493.47,3,Changed mind,Returned,321.0,35,Male,Other,Debit Card,Standard,23.87,1480.41,1,26–35,0.6183100189845332
ORD00003212,PROD00003212,USER00003212,26-01-23,,Electronics,78.99,3,,Not Returned,,40,Male,Other,PayPal,Express,1.46,236.96999999999997,0,36–45,0.48678946627887587
ORD00003213,PROD00003213,USER00003213,19-09-24,,Books,418.47,4,,Not Returned,,53,Female,Other,Credit Card,Next-Day,37.55,1673.88,0,46–55,0.5633926777361159
ORD00003214,PROD00003214,USER00003214,12-06-23,12-03-24,Clothing,241.72,4,Wrong item,Returned,274.0,38,Male,Other,PayPal,Express,33.57,966.88,1,36–45,0.5824638307367687
ORD00003215,PROD00003215,USER00003215,20-07-23,,Toys,324.97,4,,Not Returned,,69,Female,City36,Gift Card,Next-Day,25.08,1299.88,0,65+,0.4279229454725542
ORD00003216,PROD00003216,USER00003216,07-03-23,28-04-23,Books,43.32,2,Wrong item,Returned,52.0,54,Female,Other,PayPal,Next-Day,44.25,86.64,1,46–55,0.6524224309106043
ORD00003217,PROD00003217,USER00003217,15-05-23,14-09-23,Clothing,369.21,2,Wrong item,Returned,122.0,56,Female,City22,Credit Card,Express,36.73,738.42,1,56–65,0.47445317867267567
ORD00003218,PROD00003218,USER00003218,03-05-24,,Books,217.45,5,,Not Returned,,35,Male,Other,Gift Card,Express,16.14,1087.25,0,26–35,0.4956897802940749
ORD00003219,PROD00003219,USER00003219,09-01-24,05-06-23,Books,242.48,1,Changed mind,Returned,-218.0,34,Female,Other,Debit Card,Standard,31.69,242.48,1,26–35,0.6180025775168982
ORD00003220,PROD00003220,USER00003220,07-11-23,19-09-23,Toys,61.78,3,Changed mind,Returned,-49.0,49,Male,Other,Debit Card,Express,20.11,185.34,1,46–55,0.4952703004586819
ORD00003221,PROD00003221,USER00003221,29-09-23,07-04-23,Books,305.99,4,Defective,Returned,-175.0,55,Male,Other,Gift Card,Next-Day,4.05,1223.96,1,46–55,0.560435265954198
ORD00003222,PROD00003222,USER00003222,19-02-23,18-08-24,Electronics,92.78,3,Wrong item,Returned,546.0,48,Female,Other,Gift Card,Next-Day,28.75,278.34000000000003,1,46–55,0.5049247147534106
